Order_ID,Product_ID,User_ID,Order_Date,Return_Date,Product_Category,Product_Price,Order_Quantity,Return_Reason,Return_Status,Days_to_Return,User_Age,User_Gender,User_Location,Payment_Method,Shipping_Method,Discount_Applied,Return_Flag,Order_Value,Return_Value,Age_Group,Return_Speed
ORD00006494,PROD00006494,USER00006494,"Friday, April 19, 2024","Thursday, October 19, 2023",Home,220.38,5,Wrong item,Returned,-183,64,Male,City25,Credit Card,Standard,43.7,1,1101.9,1101.9,60+,Within a Week
ORD00006511,PROD00006511,USER00006511,"Tuesday, October 10, 2023","Thursday, January 26, 2023",Home,84.78,3,Wrong item,Returned,-257,24,Male,City67,PayPal,Standard,11,1,254.34,254.34,Under 25,Within a Week
ORD00006659,PROD00006659,USER00006659,"Friday, July 7, 2023","Tuesday, July 23, 2024",Home,416.37,4,Wrong item,Returned,382,23,Male,City82,Debit Card,Standard,16.46,1,1665.48,1665.48,Under 25,Late Return
ORD00006680,PROD00006680,USER00006680,"Thursday, August 1, 2024","Friday, March 17, 2023",Home,244.08,5,Wrong item,Returned,-503,27,Female,City96,Debit Card,Standard,37.8,1,1220.4,1220.4,25-39,Within a Week
ORD00006696,PROD00006696,USER00006696,"Saturday, April 15, 2023","Tuesday, February 13, 2024",Home,192.68,4,Wrong item,Returned,304,66,Male,City54,Debit Card,Standard,31.44,1,770.72,770.72,60+,Late Return
ORD00006729,PROD00006729,USER00006729,"Friday, October 27, 2023","Monday, March 27, 2023",Home,192.15,1,Wrong item,Returned,-214,59,Female,City99,Gift Card,Standard,25.08,1,192.15,192.15,40-59,Within a Week
ORD00006732,PROD00006732,USER00006732,"Monday, February 26, 2024","Wednesday, June 14, 2023",Home,459.92,4,Wrong item,Returned,-257,36,Female,City72,PayPal,Standard,47.21,1,1839.68,1839.68,25-39,Within a Week
ORD00006840,PROD00006840,USER00006840,"Monday, November 27, 2023","Sunday, November 17, 2024",Home,295,4,Wrong item,Returned,356,52,Female,City34,PayPal,Standard,38.29,1,1180,1180,40-59,Late Return
ORD00006852,PROD00006852,USER00006852,"Monday, December 2, 2024","Thursday, March 2, 2023",Home,152.1,3,Wrong item,Returned,-641,34,Male,City37,Gift Card,Standard,27.65,1,456.3,456.3,25-39,Within a Week
ORD00006866,PROD00006866,USER00006866,"Wednesday, November 1, 2023","Thursday, October 19, 2023",Home,149.88,3,Wrong item,Returned,-13,25,Male,City81,Credit Card,Standard,36.11,1,449.64,449.64,25-39,Within a Week
ORD00006918,PROD00006918,USER00006918,"Tuesday, August 27, 2024","Friday, December 13, 2024",Home,208.01,5,Wrong item,Returned,108,40,Male,City85,Gift Card,Standard,48.48,1,1040.05,1040.05,40-59,Late Return
ORD00007104,PROD00007104,USER00007104,"Friday, February 9, 2024","Thursday, August 24, 2023",Home,89.54,5,Wrong item,Returned,-169,56,Male,City47,Debit Card,Standard,1.62,1,447.7,447.7,40-59,Within a Week
ORD00007114,PROD00007114,USER00007114,"Wednesday, July 31, 2024","Thursday, August 3, 2023",Home,240.51,3,Wrong item,Returned,-363,33,Female,City85,PayPal,Standard,20.53,1,721.53,721.53,25-39,Within a Week
ORD00007353,PROD00007353,USER00007353,"Friday, June 9, 2023","Thursday, July 25, 2024",Home,468.6,3,Wrong item,Returned,412,25,Male,City8,PayPal,Standard,29.65,1,1405.8,1405.8,25-39,Late Return
ORD00007367,PROD00007367,USER00007367,"Thursday, March 14, 2024","Wednesday, June 26, 2024",Home,409.46,1,Wrong item,Returned,104,25,Female,City82,Debit Card,Standard,24.6,1,409.46,409.46,25-39,Late Return
ORD00007673,PROD00007673,USER00007673,"Tuesday, August 29, 2023","Thursday, August 10, 2023",Home,262.27,1,Wrong item,Returned,-19,59,Male,City57,PayPal,Standard,28.26,1,262.27,262.27,40-59,Within a Week
ORD00007813,PROD00007813,USER00007813,"Monday, July 8, 2024","Monday, October 7, 2024",Home,300.47,2,Wrong item,Returned,91,56,Female,City16,Gift Card,Standard,34.89,1,600.94,600.94,40-59,Late Return
ORD00007907,PROD00007907,USER00007907,"Saturday, November 2, 2024","Wednesday, August 16, 2023",Home,115.42,3,Wrong item,Returned,-444,22,Female,City14,Credit Card,Standard,38.58,1,346.26,346.26,Under 25,Within a Week
ORD00008366,PROD00008366,USER00008366,"Monday, April 1, 2024","Monday, July 8, 2024",Home,244.08,4,Wrong item,Returned,98,51,Female,City23,PayPal,Standard,43.63,1,976.32,976.32,40-59,Late Return
ORD00008488,PROD00008488,USER00008488,"Wednesday, July 12, 2023","Monday, July 17, 2023",Home,353.43,2,Wrong item,Returned,5,45,Male,City78,PayPal,Standard,26.26,1,706.86,706.86,40-59,Within a Week
ORD00008657,PROD00008657,USER00008657,"Friday, September 22, 2023","Saturday, February 10, 2024",Home,275.85,2,Wrong item,Returned,141,56,Female,City93,PayPal,Standard,45.32,1,551.7,551.7,40-59,Late Return
ORD00008710,PROD00008710,USER00008710,"Thursday, June 22, 2023","Friday, May 24, 2024",Home,328.84,1,Wrong item,Returned,337,41,Female,City3,PayPal,Standard,7.49,1,328.84,328.84,40-59,Late Return
ORD00009141,PROD00009141,USER00009141,"Thursday, October 24, 2024","Wednesday, May 24, 2023",Home,442.44,1,Wrong item,Returned,-519,30,Male,City19,Gift Card,Standard,30.89,1,442.44,442.44,25-39,Within a Week
ORD00009160,PROD00009160,USER00009160,"Thursday, March 16, 2023","Thursday, May 2, 2024",Home,118.46,2,Wrong item,Returned,413,34,Female,City15,Debit Card,Standard,16.62,1,236.92,236.92,25-39,Late Return
ORD00009364,PROD00009364,USER00009364,"Friday, June 28, 2024","Wednesday, August 28, 2024",Home,230.9,3,Wrong item,Returned,61,34,Female,City15,Debit Card,Standard,0.68,1,692.7,692.7,25-39,Late Return
ORD00009390,PROD00009390,USER00009390,"Friday, December 13, 2024","Sunday, November 26, 2023",Home,292.26,3,Wrong item,Returned,-383,24,Female,City99,Debit Card,Standard,39.96,1,876.78,876.78,Under 25,Within a Week
ORD00009626,PROD00009626,USER00009626,"Saturday, April 20, 2024","Monday, June 12, 2023",Home,241.71,3,Wrong item,Returned,-313,39,Male,City19,Credit Card,Standard,8.02,1,725.13,725.13,25-39,Within a Week
ORD00009686,PROD00009686,USER00009686,"Saturday, June 24, 2023","Friday, October 4, 2024",Home,433.82,4,Wrong item,Returned,468,64,Male,City75,PayPal,Standard,39.21,1,1735.28,1735.28,60+,Late Return
ORD00000015,PROD00000015,USER00000015,"Wednesday, October 2, 2024","Monday, December 4, 2023",Electronics,370.08,2,Wrong item,Returned,-303,24,Female,City27,Credit Card,Standard,23.99,1,740.16,740.16,Under 25,Within a Week
ORD00000023,PROD00000023,USER00000023,"Monday, July 1, 2024","Wednesday, January 24, 2024",Electronics,57.14,2,Wrong item,Returned,-159,41,Female,City28,Gift Card,Standard,43.06,1,114.28,114.28,40-59,Within a Week
ORD00000209,PROD00000209,USER00000209,"Saturday, July 20, 2024","Sunday, October 22, 2023",Electronics,358.69,5,Wrong item,Returned,-272,68,Female,City37,Gift Card,Standard,49.22,1,1793.45,1793.45,60+,Within a Week
ORD00000283,PROD00000283,USER00000283,"Friday, July 26, 2024","Monday, July 3, 2023",Electronics,411.49,2,Wrong item,Returned,-389,49,Male,City39,Gift Card,Standard,21.99,1,822.98,822.98,40-59,Within a Week
ORD00000434,PROD00000434,USER00000434,"Friday, July 7, 2023","Saturday, February 3, 2024",Electronics,67,5,Wrong item,Returned,211,55,Female,City71,Credit Card,Standard,8.4,1,335,335,40-59,Late Return
ORD00000857,PROD00000857,USER00000857,"Thursday, June 8, 2023","Thursday, August 17, 2023",Electronics,378.22,1,Wrong item,Returned,70,50,Female,City15,PayPal,Standard,38.89,1,378.22,378.22,40-59,Late Return
ORD00000880,PROD00000880,USER00000880,"Friday, August 25, 2023","Thursday, December 12, 2024",Electronics,195.92,5,Wrong item,Returned,475,24,Female,City58,Gift Card,Standard,10.94,1,979.6,979.6,Under 25,Late Return
ORD00000954,PROD00000954,USER00000954,"Thursday, September 7, 2023","Thursday, January 5, 2023",Electronics,218.3,2,Wrong item,Returned,-245,67,Female,City18,Gift Card,Standard,44.87,1,436.6,436.6,60+,Within a Week
ORD00001133,PROD00001133,USER00001133,"Friday, April 14, 2023","Sunday, March 3, 2024",Electronics,204.83,5,Wrong item,Returned,324,39,Female,City3,PayPal,Standard,38.09,1,1024.15,1024.15,25-39,Late Return
ORD00001149,PROD00001149,USER00001149,"Tuesday, April 9, 2024","Saturday, March 9, 2024",Electronics,423.17,5,Wrong item,Returned,-31,65,Female,City24,Gift Card,Standard,9.75,1,2115.85,2115.85,60+,Within a Week
ORD00001491,PROD00001491,USER00001491,"Saturday, October 7, 2023","Wednesday, November 29, 2023",Electronics,170.48,3,Wrong item,Returned,53,67,Female,City48,PayPal,Standard,40.25,1,511.44,511.44,60+,Late Return
ORD00001609,PROD00001609,USER00001609,"Sunday, October 13, 2024","Sunday, October 15, 2023",Electronics,111.64,3,Wrong item,Returned,-364,60,Male,City67,Gift Card,Standard,16.42,1,334.92,334.92,60+,Within a Week
ORD00001667,PROD00001667,USER00001667,"Tuesday, May 2, 2023","Sunday, January 15, 2023",Electronics,130.72,2,Wrong item,Returned,-107,27,Female,City84,Credit Card,Standard,40.79,1,261.44,261.44,25-39,Within a Week
ORD00001669,PROD00001669,USER00001669,"Tuesday, December 3, 2024","Friday, December 27, 2024",Electronics,477.05,1,Wrong item,Returned,24,66,Male,City50,Credit Card,Standard,34.09,1,477.05,477.05,60+,Within a Month
ORD00001675,PROD00001675,USER00001675,"Wednesday, December 18, 2024","Sunday, March 31, 2024",Electronics,187.08,1,Wrong item,Returned,-262,43,Female,City93,Gift Card,Standard,40.36,1,187.08,187.08,40-59,Within a Week
ORD00001821,PROD00001821,USER00001821,"Saturday, January 27, 2024","Tuesday, December 12, 2023",Electronics,68.9,1,Wrong item,Returned,-46,36,Male,City80,PayPal,Standard,43.98,1,68.9,68.9,25-39,Within a Week
ORD00002016,PROD00002016,USER00002016,"Friday, April 28, 2023","Wednesday, May 29, 2024",Electronics,395.66,2,Wrong item,Returned,397,57,Male,City23,PayPal,Standard,49,1,791.32,791.32,40-59,Late Return
ORD00002111,PROD00002111,USER00002111,"Friday, January 26, 2024","Thursday, May 9, 2024",Electronics,335.96,1,Wrong item,Returned,104,56,Male,City87,PayPal,Standard,48.18,1,335.96,335.96,40-59,Late Return
ORD00002220,PROD00002220,USER00002220,"Thursday, December 26, 2024","Sunday, July 16, 2023",Electronics,49.04,4,Wrong item,Returned,-529,70,Female,City44,Gift Card,Standard,7.34,1,196.16,196.16,60+,Within a Week
ORD00002274,PROD00002274,USER00002274,"Saturday, October 5, 2024","Wednesday, December 25, 2024",Electronics,232.1,3,Wrong item,Returned,81,30,Female,City48,Gift Card,Standard,13.85,1,696.3,696.3,25-39,Late Return
ORD00002470,PROD00002470,USER00002470,"Wednesday, October 4, 2023","Tuesday, June 11, 2024",Electronics,237.27,5,Wrong item,Returned,251,37,Female,City68,PayPal,Standard,24.43,1,1186.35,1186.35,25-39,Late Return
ORD00002479,PROD00002479,USER00002479,"Tuesday, December 17, 2024","Sunday, October 27, 2024",Electronics,54.86,3,Wrong item,Returned,-51,39,Female,City35,PayPal,Standard,40.04,1,164.58,164.58,25-39,Within a Week
ORD00002547,PROD00002547,USER00002547,"Thursday, January 18, 2024","Thursday, December 5, 2024",Electronics,197.23,3,Wrong item,Returned,322,69,Male,City58,Credit Card,Standard,37.12,1,591.69,591.69,60+,Late Return
ORD00002577,PROD00002577,USER00002577,"Thursday, December 14, 2023","Wednesday, January 17, 2024",Electronics,420.95,4,Wrong item,Returned,34,68,Male,City12,Debit Card,Standard,48.6,1,1683.8,1683.8,60+,Late Return
ORD00002667,PROD00002667,USER00002667,"Monday, November 4, 2024","Tuesday, August 13, 2024",Electronics,88.54,1,Wrong item,Returned,-83,46,Male,City15,Gift Card,Standard,26.03,1,88.54,88.54,40-59,Within a Week
ORD00003096,PROD00003096,USER00003096,"Friday, May 17, 2024","Tuesday, October 3, 2023",Electronics,435.76,3,Wrong item,Returned,-227,61,Male,City29,Debit Card,Standard,34.79,1,1307.28,1307.28,60+,Within a Week
ORD00003207,PROD00003207,USER00003207,"Sunday, January 29, 2023","Wednesday, December 13, 2023",Electronics,73.43,5,Wrong item,Returned,318,44,Male,City32,Credit Card,Standard,32.04,1,367.15,367.15,40-59,Late Return
ORD00003354,PROD00003354,USER00003354,"Saturday, August 26, 2023","Monday, September 18, 2023",Electronics,368.51,2,Wrong item,Returned,23,62,Female,City42,Credit Card,Standard,24.28,1,737.02,737.02,60+,Within a Month
ORD00003480,PROD00003480,USER00003480,"Wednesday, August 30, 2023","Thursday, October 31, 2024",Electronics,123.95,3,Wrong item,Returned,428,62,Male,City14,Gift Card,Standard,6.62,1,371.85,371.85,60+,Late Return
ORD00003981,PROD00003981,USER00003981,"Thursday, April 18, 2024","Sunday, October 15, 2023",Electronics,149.47,4,Wrong item,Returned,-186,52,Female,City14,Debit Card,Standard,8.08,1,597.88,597.88,40-59,Within a Week
ORD00003985,PROD00003985,USER00003985,"Friday, October 27, 2023","Wednesday, June 28, 2023",Electronics,26.9,4,Wrong item,Returned,-121,19,Male,City43,Gift Card,Standard,19.15,1,107.6,107.6,Under 25,Within a Week
ORD00003993,PROD00003993,USER00003993,"Sunday, July 28, 2024","Sunday, August 18, 2024",Electronics,449.92,4,Wrong item,Returned,21,64,Male,City48,Credit Card,Standard,11.19,1,1799.68,1799.68,60+,Within a Month
ORD00004129,PROD00004129,USER00004129,"Tuesday, September 17, 2024","Saturday, April 8, 2023",Electronics,380.22,3,Wrong item,Returned,-528,56,Male,City74,Debit Card,Standard,1.19,1,1140.66,1140.66,40-59,Within a Week
ORD00004179,PROD00004179,USER00004179,"Wednesday, October 23, 2024","Sunday, March 19, 2023",Electronics,108.66,1,Wrong item,Returned,-584,24,Female,City23,PayPal,Standard,49.23,1,108.66,108.66,Under 25,Within a Week
ORD00004213,PROD00004213,USER00004213,"Saturday, February 3, 2024","Saturday, June 29, 2024",Electronics,359.59,4,Wrong item,Returned,147,54,Female,City88,PayPal,Standard,36.57,1,1438.36,1438.36,40-59,Late Return
ORD00004230,PROD00004230,USER00004230,"Tuesday, July 23, 2024","Monday, January 22, 2024",Electronics,181.42,1,Wrong item,Returned,-183,68,Male,City26,Gift Card,Standard,21.04,1,181.42,181.42,60+,Within a Week
ORD00004632,PROD00004632,USER00004632,"Sunday, November 24, 2024","Tuesday, May 28, 2024",Electronics,93.59,4,Wrong item,Returned,-180,59,Female,City9,Gift Card,Standard,38.98,1,374.36,374.36,40-59,Within a Week
ORD00004789,PROD00004789,USER00004789,"Tuesday, August 15, 2023","Saturday, July 22, 2023",Electronics,110.61,3,Wrong item,Returned,-24,35,Female,City39,Debit Card,Standard,30.46,1,331.83,331.83,25-39,Within a Week
ORD00004801,PROD00004801,USER00004801,"Tuesday, September 24, 2024","Sunday, May 5, 2024",Electronics,388.05,3,Wrong item,Returned,-142,40,Male,City86,PayPal,Standard,28.43,1,1164.15,1164.15,40-59,Within a Week
ORD00004881,PROD00004881,USER00004881,"Saturday, September 28, 2024","Wednesday, April 17, 2024",Electronics,497.4,5,Wrong item,Returned,-164,65,Female,City88,Credit Card,Standard,1.89,1,2487,2487,60+,Within a Week
ORD00005001,PROD00005001,USER00005001,"Monday, August 5, 2024","Tuesday, October 24, 2023",Electronics,358.41,1,Wrong item,Returned,-286,24,Male,City26,Credit Card,Standard,37.92,1,358.41,358.41,Under 25,Within a Week
ORD00005123,PROD00005123,USER00005123,"Monday, September 16, 2024","Friday, September 27, 2024",Electronics,371.86,1,Wrong item,Returned,11,48,Female,City58,PayPal,Standard,11.25,1,371.86,371.86,40-59,Within a Month
ORD00005154,PROD00005154,USER00005154,"Tuesday, July 4, 2023","Monday, January 30, 2023",Electronics,326.37,1,Wrong item,Returned,-155,57,Male,City89,PayPal,Standard,48.63,1,326.37,326.37,40-59,Within a Week
ORD00005266,PROD00005266,USER00005266,"Sunday, January 1, 2023","Sunday, June 23, 2024",Electronics,233.97,3,Wrong item,Returned,539,54,Female,City56,Credit Card,Standard,38.82,1,701.91,701.91,40-59,Late Return
ORD00005320,PROD00005320,USER00005320,"Tuesday, September 17, 2024","Friday, May 3, 2024",Electronics,466.52,5,Wrong item,Returned,-137,59,Male,City32,Gift Card,Standard,3.12,1,2332.6,2332.6,40-59,Within a Week
ORD00005415,PROD00005415,USER00005415,"Wednesday, February 21, 2024","Sunday, October 1, 2023",Electronics,190.27,5,Wrong item,Returned,-143,49,Male,City32,Gift Card,Standard,4.81,1,951.35,951.35,40-59,Within a Week
ORD00005677,PROD00005677,USER00005677,"Saturday, October 26, 2024","Sunday, August 6, 2023",Electronics,141.1,2,Wrong item,Returned,-447,50,Female,City35,Debit Card,Standard,10.44,1,282.2,282.2,40-59,Within a Week
ORD00005953,PROD00005953,USER00005953,"Tuesday, September 19, 2023","Sunday, February 25, 2024",Electronics,497.24,3,Wrong item,Returned,159,49,Female,City75,Gift Card,Standard,14.28,1,1491.72,1491.72,40-59,Late Return
ORD00006049,PROD00006049,USER00006049,"Sunday, August 4, 2024","Sunday, November 17, 2024",Electronics,426.54,4,Wrong item,Returned,105,35,Male,City44,Debit Card,Standard,16.02,1,1706.16,1706.16,25-39,Late Return
ORD00006084,PROD00006084,USER00006084,"Tuesday, August 8, 2023","Thursday, November 23, 2023",Electronics,105.83,5,Wrong item,Returned,107,57,Male,City47,Debit Card,Standard,3.41,1,529.15,529.15,40-59,Late Return
ORD00006344,PROD00006344,USER00006344,"Sunday, March 26, 2023","Wednesday, May 3, 2023",Electronics,188.45,3,Wrong item,Returned,38,55,Female,City60,Debit Card,Standard,0.36,1,565.35,565.35,40-59,Late Return
ORD00006443,PROD00006443,USER00006443,"Monday, January 22, 2024","Tuesday, April 11, 2023",Electronics,307.35,2,Wrong item,Returned,-286,57,Female,City61,Gift Card,Standard,26.85,1,614.7,614.7,40-59,Within a Week
ORD00006530,PROD00006530,USER00006530,"Wednesday, July 3, 2024","Wednesday, January 11, 2023",Electronics,464.69,5,Wrong item,Returned,-539,34,Female,City27,Credit Card,Standard,11.38,1,2323.45,2323.45,25-39,Within a Week
ORD00006683,PROD00006683,USER00006683,"Wednesday, October 2, 2024","Saturday, May 13, 2023",Electronics,300.91,2,Wrong item,Returned,-508,30,Male,City28,Credit Card,Standard,21.88,1,601.82,601.82,25-39,Within a Week
ORD00006697,PROD00006697,USER00006697,"Tuesday, November 21, 2023","Wednesday, March 13, 2024",Electronics,5.56,4,Wrong item,Returned,113,26,Male,City90,Gift Card,Standard,8.94,1,22.24,22.24,25-39,Late Return
ORD00006793,PROD00006793,USER00006793,"Tuesday, October 17, 2023","Monday, June 24, 2024",Electronics,221.69,1,Wrong item,Returned,251,38,Male,City86,Debit Card,Standard,45.65,1,221.69,221.69,25-39,Late Return
ORD00006867,PROD00006867,USER00006867,"Sunday, December 15, 2024","Tuesday, January 30, 2024",Electronics,343.08,1,Wrong item,Returned,-320,67,Male,City38,Credit Card,Standard,36.99,1,343.08,343.08,60+,Within a Week
ORD00007267,PROD00007267,USER00007267,"Sunday, September 1, 2024","Saturday, January 27, 2024",Electronics,282.02,2,Wrong item,Returned,-218,69,Male,City67,Debit Card,Standard,42.96,1,564.04,564.04,60+,Within a Week
ORD00007292,PROD00007292,USER00007292,"Saturday, December 28, 2024","Friday, February 3, 2023",Electronics,9.93,5,Wrong item,Returned,-694,19,Male,City20,Credit Card,Standard,8.61,1,49.65,49.65,Under 25,Within a Week
ORD00007372,PROD00007372,USER00007372,"Thursday, February 8, 2024","Monday, June 12, 2023",Electronics,139.17,4,Wrong item,Returned,-241,24,Male,City79,Debit Card,Standard,18.37,1,556.68,556.68,Under 25,Within a Week
ORD00007398,PROD00007398,USER00007398,"Sunday, October 22, 2023","Thursday, May 2, 2024",Electronics,421.66,2,Wrong item,Returned,193,52,Male,City79,Gift Card,Standard,23.34,1,843.32,843.32,40-59,Late Return
ORD00007644,PROD00007644,USER00007644,"Saturday, April 15, 2023","Monday, May 1, 2023",Electronics,14.58,4,Wrong item,Returned,16,40,Male,City62,Gift Card,Standard,19.23,1,58.32,58.32,40-59,Within a Month
ORD00007653,PROD00007653,USER00007653,"Wednesday, February 14, 2024","Thursday, April 6, 2023",Electronics,360.03,2,Wrong item,Returned,-314,21,Female,City66,Credit Card,Standard,10.88,1,720.06,720.06,Under 25,Within a Week
ORD00007899,PROD00007899,USER00007899,"Friday, April 5, 2024","Wednesday, December 20, 2023",Electronics,460.4,3,Wrong item,Returned,-107,46,Female,City77,Debit Card,Standard,18.57,1,1381.2,1381.2,40-59,Within a Week
ORD00008125,PROD00008125,USER00008125,"Thursday, April 18, 2024","Thursday, August 1, 2024",Electronics,43,3,Wrong item,Returned,105,30,Female,City75,Gift Card,Standard,46.64,1,129,129,25-39,Late Return
ORD00008311,PROD00008311,USER00008311,"Tuesday, December 10, 2024","Monday, February 6, 2023",Electronics,76.13,1,Wrong item,Returned,-673,56,Male,City34,PayPal,Standard,1.6,1,76.13,76.13,40-59,Within a Week
ORD00008362,PROD00008362,USER00008362,"Tuesday, September 24, 2024","Tuesday, April 18, 2023",Electronics,292.03,3,Wrong item,Returned,-525,27,Male,City94,Credit Card,Standard,41.17,1,876.09,876.09,25-39,Within a Week
ORD00008388,PROD00008388,USER00008388,"Sunday, September 22, 2024","Wednesday, February 22, 2023",Electronics,486.24,4,Wrong item,Returned,-578,20,Male,City24,Gift Card,Standard,41.71,1,1944.96,1944.96,Under 25,Within a Week
ORD00008413,PROD00008413,USER00008413,"Saturday, January 14, 2023","Monday, January 15, 2024",Electronics,209.8,1,Wrong item,Returned,366,49,Male,City42,PayPal,Standard,7.86,1,209.8,209.8,40-59,Late Return
ORD00008519,PROD00008519,USER00008519,"Friday, March 3, 2023","Monday, March 20, 2023",Electronics,439.99,3,Wrong item,Returned,17,66,Female,City18,Debit Card,Standard,6.07,1,1319.97,1319.97,60+,Within a Month
ORD00008624,PROD00008624,USER00008624,"Saturday, August 10, 2024","Friday, March 29, 2024",Electronics,446.98,2,Wrong item,Returned,-134,21,Male,City35,Debit Card,Standard,45.55,1,893.96,893.96,Under 25,Within a Week
ORD00008787,PROD00008787,USER00008787,"Sunday, April 7, 2024","Monday, September 2, 2024",Electronics,38.35,2,Wrong item,Returned,148,61,Male,City36,Gift Card,Standard,29.23,1,76.7,76.7,60+,Late Return
ORD00008856,PROD00008856,USER00008856,"Wednesday, May 29, 2024","Monday, October 23, 2023",Electronics,177.01,1,Wrong item,Returned,-219,26,Male,City43,Debit Card,Standard,6.26,1,177.01,177.01,25-39,Within a Week
ORD00009010,PROD00009010,USER00009010,"Wednesday, May 8, 2024","Wednesday, June 26, 2024",Electronics,267.44,2,Wrong item,Returned,49,56,Female,City62,PayPal,Standard,39.94,1,534.88,534.88,40-59,Late Return
ORD00009244,PROD00009244,USER00009244,"Wednesday, August 23, 2023","Thursday, October 19, 2023",Electronics,55.17,1,Wrong item,Returned,57,35,Male,City72,Credit Card,Standard,25.56,1,55.17,55.17,25-39,Late Return
ORD00009274,PROD00009274,USER00009274,"Wednesday, January 31, 2024","Thursday, February 15, 2024",Electronics,81.86,3,Wrong item,Returned,15,70,Male,City10,Gift Card,Standard,18.81,1,245.58,245.58,60+,Within a Month
ORD00009428,PROD00009428,USER00009428,"Friday, March 22, 2024","Monday, July 8, 2024",Electronics,140.04,5,Wrong item,Returned,108,23,Female,City61,Gift Card,Standard,43.97,1,700.2,700.2,Under 25,Late Return
ORD00009557,PROD00009557,USER00009557,"Thursday, February 22, 2024","Friday, December 15, 2023",Electronics,333.82,3,Wrong item,Returned,-69,60,Male,City6,PayPal,Standard,11.07,1,1001.46,1001.46,60+,Within a Week
ORD00009745,PROD00009745,USER00009745,"Monday, October 14, 2024","Friday, October 4, 2024",Electronics,176.98,1,Wrong item,Returned,-10,60,Female,City81,PayPal,Standard,18.19,1,176.98,176.98,60+,Within a Week
ORD00000037,PROD00000037,USER00000037,"Saturday, February 11, 2023","Friday, May 10, 2024",Clothing,246.15,1,Wrong item,Returned,454,31,Female,City62,Gift Card,Standard,23.63,1,246.15,246.15,25-39,Late Return
ORD00000242,PROD00000242,USER00000242,"Thursday, February 22, 2024","Friday, March 10, 2023",Clothing,89.8,5,Wrong item,Returned,-349,43,Female,City28,PayPal,Standard,7.86,1,449,449,40-59,Within a Week
ORD00000262,PROD00000262,USER00000262,"Saturday, May 13, 2023","Friday, November 1, 2024",Clothing,48.49,2,Wrong item,Returned,538,27,Male,City77,Credit Card,Standard,48.7,1,96.98,96.98,25-39,Late Return
ORD00000393,PROD00000393,USER00000393,"Wednesday, July 19, 2023","Tuesday, March 12, 2024",Clothing,148.57,5,Wrong item,Returned,237,66,Female,City96,Gift Card,Standard,15.82,1,742.85,742.85,60+,Late Return
ORD00000608,PROD00000608,USER00000608,"Thursday, March 9, 2023","Wednesday, October 23, 2024",Clothing,157.19,3,Wrong item,Returned,594,58,Female,City36,Credit Card,Standard,33.38,1,471.57,471.57,40-59,Late Return
ORD00000678,PROD00000678,USER00000678,"Tuesday, June 6, 2023","Friday, December 29, 2023",Clothing,65.33,4,Wrong item,Returned,206,39,Female,City80,PayPal,Standard,4.9,1,261.32,261.32,25-39,Late Return
ORD00000721,PROD00000721,USER00000721,"Monday, March 13, 2023","Saturday, April 8, 2023",Clothing,9.08,3,Wrong item,Returned,26,32,Male,City59,Credit Card,Standard,11.44,1,27.24,27.24,25-39,Within a Month
ORD00000765,PROD00000765,USER00000765,"Tuesday, April 2, 2024","Thursday, March 16, 2023",Clothing,448.82,2,Wrong item,Returned,-383,19,Female,City70,Gift Card,Standard,4.63,1,897.64,897.64,Under 25,Within a Week
ORD00001199,PROD00001199,USER00001199,"Tuesday, January 17, 2023","Friday, March 22, 2024",Clothing,113.7,4,Wrong item,Returned,430,61,Female,City14,Gift Card,Standard,19.4,1,454.8,454.8,60+,Late Return
ORD00001703,PROD00001703,USER00001703,"Tuesday, November 5, 2024","Sunday, November 10, 2024",Clothing,434.91,1,Wrong item,Returned,5,39,Male,City98,Gift Card,Standard,17.33,1,434.91,434.91,25-39,Within a Week
ORD00001704,PROD00001704,USER00001704,"Friday, September 20, 2024","Thursday, October 19, 2023",Clothing,365.86,1,Wrong item,Returned,-337,62,Female,City54,Gift Card,Standard,41.69,1,365.86,365.86,60+,Within a Week
ORD00001889,PROD00001889,USER00001889,"Sunday, November 19, 2023","Sunday, February 19, 2023",Clothing,253.17,4,Wrong item,Returned,-273,27,Female,City83,Credit Card,Standard,47.68,1,1012.68,1012.68,25-39,Within a Week
ORD00001928,PROD00001928,USER00001928,"Sunday, July 16, 2023","Tuesday, August 29, 2023",Clothing,166.01,1,Wrong item,Returned,44,25,Female,City66,Debit Card,Standard,48.87,1,166.01,166.01,25-39,Late Return
ORD00001974,PROD00001974,USER00001974,"Tuesday, May 28, 2024","Saturday, February 3, 2024",Clothing,261.37,4,Wrong item,Returned,-115,34,Male,City85,Credit Card,Standard,23.33,1,1045.48,1045.48,25-39,Within a Week
ORD00002084,PROD00002084,USER00002084,"Tuesday, February 14, 2023","Sunday, September 24, 2023",Clothing,401.34,2,Wrong item,Returned,222,29,Female,City81,Credit Card,Standard,32.23,1,802.68,802.68,25-39,Late Return
ORD00002250,PROD00002250,USER00002250,"Wednesday, July 19, 2023","Wednesday, April 19, 2023",Clothing,43.24,4,Wrong item,Returned,-91,57,Female,City24,Credit Card,Standard,11.69,1,172.96,172.96,40-59,Within a Week
ORD00002549,PROD00002549,USER00002549,"Tuesday, August 8, 2023","Sunday, March 19, 2023",Clothing,472.48,1,Wrong item,Returned,-142,31,Male,City21,Debit Card,Standard,40.06,1,472.48,472.48,25-39,Within a Week
